phi [°]		h [mT]		t [s]				Sij [dB/mm]
-81.00		50.00		1.4093959731543543667057138e-09	-9.60851632808380928807424e-01
-81.00		52.00		1.3870246085011109846929370e-09	-7.95275835602325620321551e-01
-81.00		54.00		1.2796420581655427510316082e-09	-6.62919609698410239317923e-01
-81.00		56.00		1.4272930648769490723159353e-09	-5.80049839642411413365153e-01
-81.00		58.00		1.4228187919463003959133799e-09	-5.09170870111023243786974e-01
-81.00		60.00		1.4093959731543543667057138e-09	-4.50936497142438885710192e-01
-81.00		62.00		1.3959731543624083374980477e-09	-4.00828760715510934442563e-01
-81.00		64.00		1.2975391498881374566418296e-09	-3.57346411663349572407355e-01
-81.00		66.00		1.2796420581655427510316082e-09	-3.20472367320762063780393e-01
-81.00		68.00		1.4138702460850030431082692e-09	-2.71791166840733011689224e-01
-81.00		70.00		1.4093959731543543667057138e-09	-2.38843217417320868856123e-01
-81.00		72.00		1.3959731543624083374980477e-09	-2.12080654621835951179065e-01
-76.50		-72.00		1.5033557046979765711593765e-09	-4.26024432100958583280459e-01
-76.50		-70.00		1.5212527964205712767695980e-09	-4.75227545223613101477156e-01
-76.50		-68.00		1.6196868008948421576258160e-09	-5.33878344807023896834153e-01
-76.50		-66.00		1.6331096196867881868334821e-09	-6.04253404480017630717725e-01
-76.50		-64.00		1.6465324384787342160411482e-09	-6.90180002169931694488980e-01
-76.50		-62.00		1.6465324384787342160411482e-09	-7.93523276793167586795619e-01
-76.50		-60.00		1.6062639821028961284181499e-09	-9.14873940842414690166606e-01
-76.50		-58.00		1.6286353467561395104309268e-09	-1.04907344369843924525298e+00
-76.50		-56.00		1.7360178970917077440922556e-09	-1.21356382015675157148848e+00
-76.50		-54.00		1.7494407158836537732999217e-09	-1.41151195267868323490745e+00
-76.50		-52.00		1.6554809843400315688462590e-09	-1.65123683468324577994224e+00
-76.50		-50.00		1.6196868008948421576258160e-09	-1.97344982308254568437178e+00
